,DICE,FN,FP,IoU,TN,TP,n_pred,n_ref,prediction_file,reference_file,challenge_DICE,challenge_FP,challenge_FN
242,0.8457541041691272,328,7508,0.7327330400081858,52130681,21483,28991,21811,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4848bebb10_02232003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4848bebb10_02232003.nii.gz,0.8457541041691272,2.314029899597168,0.5225228805541993
243,0.0,0,275,0.0,52159725,0,275,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_48a34ccdf0_02152003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_48a34ccdf0_02152003.nii.gz,0.0,3.421280765533447,0.0
244,0.0,0,8,0.0,58399992,0,8,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_48c70dc4a3_04132007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_48c70dc4a3_04132007.nii.gz,0.0,0.09952816772460937,0.0
245,,0,0,,44960000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_48c70dc4a3_10202006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_48c70dc4a3_10202006.nii.gz,,0.0,0.0
246,0.8905070118662352,728,84,0.8026251823043267,92315886,3302,3386,4030,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_48cb8662f7_03072003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_48cb8662f7_03072003.nii.gz,0.8905070118662352,0.11196918869018554,1.157014949798584
247,,0,0,,49120000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_48d5467561_01272006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_48d5467561_01272006.nii.gz,,0.0,0.0
248,0.0,0,44,0.0,51039956,0,44,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_48d5467561_10282005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_48d5467561_10282005.nii.gz,0.0,0.5474049224853516,0.0
249,0.8934913950933724,8628,680,0.8074870734229576,52111650,39042,39722,47670,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_49479d6e64_06072002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_49479d6e64_06072002.nii.gz,0.8934913950933724,0.23637939834594726,0.6842561531066894
250,0.7509266123054115,459,213,0.601186943620178,52158315,1013,1226,1472,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_49f3d297b0_07242003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_49f3d297b0_07242003.nii.gz,0.7509266123054115,0.0870871467590332,0.21149735641479492
251,,0,0,,36160000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4a0d2e5166_11242006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4a0d2e5166_11242006.nii.gz,,0.0,0.0
